Location,Cases,Deaths,Date,Region,Year
MUNTINLUPA CITY,20,0,22/12/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,5,0,29/12/2019,NATIONAL CAPITAL REGION,2019
NAGA CITY,7,0,13/01/2019,REGION V-BICOL REGION,2019
NAGA CITY,18,0,20/01/2019,REGION V-BICOL REGION,2019
NAGA CITY,23,0,27/01/2019,REGION V-BICOL REGION,2019
NAGA CITY,18,0,3/2/2019,REGION V-BICOL REGION,2019
NAGA CITY,12,0,10/2/2019,REGION V-BICOL REGION,2019
NAGA CITY,7,0,17/02/2019,REGION V-BICOL REGION,2019
NAGA CITY,12,0,24/02/2019,REGION V-BICOL REGION,2019
NAGA CITY,12,0,3/3/2019,REGION V-BICOL REGION,2019
NAGA CITY,11,0,10/3/2019,REGION V-BICOL REGION,2019
NAGA CITY,17,0,17/03/2019,REGION V-BICOL REGION,2019
NAGA CITY,7,0,24/03/2019,REGION V-BICOL REGION,2019
NAGA CITY,4,0,31/03/2019,REGION V-BICOL REGION,2019
NAGA CITY,1,0,7/4/2019,REGION V-BICOL REGION,2019
NAGA CITY,5,0,14/04/2019,REGION V-BICOL REGION,2019
NAGA CITY,4,0,21/04/2019,REGION V-BICOL REGION,2019
NAGA CITY,6,0,28/04/2019,REGION V-BICOL REGION,2019
NAGA CITY,0,0,5/5/2019,REGION V-BICOL REGION,2019
NAGA CITY,3,0,12/5/2019,REGION V-BICOL REGION,2019
NAGA CITY,5,0,19/05/2019,REGION V-BICOL REGION,2019
NAGA CITY,1,0,26/05/2019,REGION V-BICOL REGION,2019
NAGA CITY,2,0,2/6/2019,REGION V-BICOL REGION,2019
NAGA CITY,4,0,9/6/2019,REGION V-BICOL REGION,2019
NAGA CITY,5,0,16/06/2019,REGION V-BICOL REGION,2019
NAGA CITY,4,0,23/06/2019,REGION V-BICOL REGION,2019
NAGA CITY,7,0,30/06/2019,REGION V-BICOL REGION,2019
NAGA CITY,7,0,7/7/2019,REGION V-BICOL REGION,2019
NAGA CITY,16,0,14/07/2019,REGION V-BICOL REGION,2019
NAGA CITY,21,0,21/07/2019,REGION V-BICOL REGION,2019
NAGA CITY,26,0,28/07/2019,REGION V-BICOL REGION,2019
NAGA CITY,37,0,4/8/2019,REGION V-BICOL REGION,2019
NAGA CITY,43,0,11/8/2019,REGION V-BICOL REGION,2019
NAGA CITY,42,1,18/08/2019,REGION V-BICOL REGION,2019
NAGA CITY,40,1,25/08/2019,REGION V-BICOL REGION,2019
NAGA CITY,69,0,1/9/2019,REGION V-BICOL REGION,2019
NAGA CITY,51,0,8/9/2019,REGION V-BICOL REGION,2019
NAGA CITY,48,0,15/09/2019,REGION V-BICOL REGION,2019
NAGA CITY,32,0,22/09/2019,REGION V-BICOL REGION,2019
NAGA CITY,29,0,29/09/2019,REGION V-BICOL REGION,2019
NAGA CITY,41,0,6/10/2019,REGION V-BICOL REGION,2019
NAGA CITY,40,0,13/10/2019,REGION V-BICOL REGION,2019
NAGA CITY,18,0,20/10/2019,REGION V-BICOL REGION,2019
NAGA CITY,20,0,27/10/2019,REGION V-BICOL REGION,2019
NAGA CITY,13,0,3/11/2019,REGION V-BICOL REGION,2019
NAGA CITY,11,0,10/11/2019,REGION V-BICOL REGION,2019
NAGA CITY,14,0,17/11/2019,REGION V-BICOL REGION,2019
NAGA CITY,9,0,24/11/2019,REGION V-BICOL REGION,2019
NAGA CITY,4,0,1/12/2019,REGION V-BICOL REGION,2019
NAGA CITY,7,1,8/12/2019,REGION V-BICOL REGION,2019
NAGA CITY,12,0,15/12/2019,REGION V-BICOL REGION,2019
NAGA CITY,17,0,22/12/2019,REGION V-BICOL REGION,2019
NAGA CITY,12,0,29/12/2019,REGION V-BICOL REGION,2019
NAVOTAS CITY,11,0,13/01/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,16,0,20/01/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,16,0,27/01/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,8,0,3/2/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,8,0,10/2/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,3,0,17/02/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,11,0,24/02/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,3,0,3/3/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,5,0,10/3/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,0,0,17/03/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,6,0,24/03/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,2,0,31/03/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,1,0,7/4/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,2,0,14/04/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,2,0,21/04/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,1,0,28/04/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,1,0,5/5/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,5,0,12/5/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,4,0,19/05/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,3,0,26/05/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,1,0,2/6/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,4,0,9/6/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,3,0,16/06/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,2,0,23/06/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,4,0,30/06/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,0,0,7/7/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,1,1,14/07/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,3,0,21/07/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,5,0,28/07/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,10,0,4/8/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,11,0,11/8/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,10,0,18/08/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,10,0,25/08/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,24,0,1/9/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,22,1,8/9/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,18,1,15/09/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,18,0,22/09/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,25,0,29/09/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,31,0,6/10/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,35,0,13/10/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,33,0,20/10/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,18,0,27/10/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,10,0,3/11/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,27,0,10/11/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,23,0,17/11/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,18,0,24/11/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,16,1,1/12/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,16,0,8/12/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,28,0,15/12/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,20,0,22/12/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,24,0,29/12/2019,NATIONAL CAPITAL REGION,2019
NUEVA ECIJA,150,1,13/01/2019,REGION III-CENTRAL LUZON,2019
NUEVA ECIJA,146,0,20/01/2019,REGION III-CENTRAL LUZON,2019
NUEVA ECIJA,135,0,27/01/2019,REGION III-CENTRAL LUZON,2019
NUEVA ECIJA,130,0,3/2/2019,REGION III-CENTRAL LUZON,2019
NUEVA ECIJA,77,1,10/2/2019,REGION III-CENTRAL LUZON,2019
NUEVA ECIJA,55,0,17/02/2019,REGION III-CENTRAL LUZON,2019
NUEVA ECIJA,75,0,24/02/2019,REGION III-CENTRAL LUZON,2019
NUEVA ECIJA,52,1,3/3/2019,REGION III-CENTRAL LUZON,2019
NUEVA ECIJA,49,1,10/3/2019,REGION III-CENTRAL LUZON,2019
NUEVA ECIJA,37,0,17/03/2019,REGION III-CENTRAL LUZON,2019
NUEVA ECIJA,20,0,24/03/2019,REGION III-CENTRAL LUZON,2019
NUEVA ECIJA,18,0,31/03/2019,REGION III-CENTRAL LUZON,2019
NUEVA ECIJA,19,0,7/4/2019,REGION III-CENTRAL LUZON,2019
NUEVA ECIJA,21,0,14/04/2019,REGION III-CENTRAL LUZON,2019
NUEVA ECIJA,26,0,21/04/2019,REGION III-CENTRAL LUZON,2019
NUEVA ECIJA,17,0,28/04/2019,REGION III-CENTRAL LUZON,2019
NUEVA ECIJA,17,1,5/5/2019,REGION III-CENTRAL LUZON,2019
NUEVA ECIJA,21,0,12/5/2019,REGION III-CENTRAL LUZON,2019
NUEVA ECIJA,26,0,19/05/2019,REGION III-CENTRAL LUZON,2019
NUEVA ECIJA,26,0,26/05/2019,REGION III-CENTRAL LUZON,2019
NUEVA ECIJA,33,0,2/6/2019,REGION III-CENTRAL LUZON,2019
NUEVA ECIJA,32,0,9/6/2019,REGION III-CENTRAL LUZON,2019
NUEVA ECIJA,41,0,16/06/2019,REGION III-CENTRAL LUZON,2019
NUEVA ECIJA,38,0,23/06/2019,REGION III-CENTRAL LUZON,2019
NUEVA ECIJA,66,0,30/06/2019,REGION III-CENTRAL LUZON,2019
NUEVA ECIJA,152,0,7/7/2019,REGION III-CENTRAL LUZON,2019
NUEVA ECIJA,166,1,14/07/2019,REGION III-CENTRAL LUZON,2019
NUEVA ECIJA,128,1,21/07/2019,REGION III-CENTRAL LUZON,2019
NUEVA ECIJA,122,1,28/07/2019,REGION III-CENTRAL LUZON,2019
NUEVA ECIJA,198,0,4/8/2019,REGION III-CENTRAL LUZON,2019
NUEVA ECIJA,355,3,11/8/2019,REGION III-CENTRAL LUZON,2019
NUEVA ECIJA,474,2,18/08/2019,REGION III-CENTRAL LUZON,2019
NUEVA ECIJA,551,4,25/08/2019,REGION III-CENTRAL LUZON,2019
NUEVA ECIJA,565,1,1/9/2019,REGION III-CENTRAL LUZON,2019
NUEVA ECIJA,521,4,8/9/2019,REGION III-CENTRAL LUZON,2019
NUEVA ECIJA,412,1,15/09/2019,REGION III-CENTRAL LUZON,2019
NUEVA ECIJA,337,0,22/09/2019,REGION III-CENTRAL LUZON,2019
NUEVA ECIJA,322,1,29/09/2019,REGION III-CENTRAL LUZON,2019
NUEVA ECIJA,308,0,6/10/2019,REGION III-CENTRAL LUZON,2019
NUEVA ECIJA,292,0,13/10/2019,REGION III-CENTRAL LUZON,2019
NUEVA ECIJA,258,2,20/10/2019,REGION III-CENTRAL LUZON,2019
NUEVA ECIJA,221,0,27/10/2019,REGION III-CENTRAL LUZON,2019
NUEVA ECIJA,134,1,3/11/2019,REGION III-CENTRAL LUZON,2019
NUEVA ECIJA,187,1,10/11/2019,REGION III-CENTRAL LUZON,2019
NUEVA ECIJA,144,0,17/11/2019,REGION III-CENTRAL LUZON,2019
NUEVA ECIJA,169,1,24/11/2019,REGION III-CENTRAL LUZON,2019
NUEVA ECIJA,110,0,1/12/2019,REGION III-CENTRAL LUZON,2019
NUEVA ECIJA,107,0,8/12/2019,REGION III-CENTRAL LUZON,2019
NUEVA ECIJA,128,1,15/12/2019,REGION III-CENTRAL LUZON,2019
NUEVA ECIJA,104,0,22/12/2019,REGION III-CENTRAL LUZON,2019
NUEVA ECIJA,92,4,29/12/2019,REGION III-CENTRAL LUZON,2019
NUEVA VISCAYA,52,0,13/01/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,77,0,20/01/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,95,0,27/01/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,101,0,3/2/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,89,0,10/2/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,55,0,17/02/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,20,1,24/02/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,10,0,3/3/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,49,0,10/3/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,40,0,17/03/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,27,0,24/03/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,21,0,31/03/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,18,0,7/4/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,15,0,14/04/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,11,0,21/04/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,10,0,28/04/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,8,0,5/5/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,14,0,12/5/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,15,0,19/05/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,17,0,26/05/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,15,0,2/6/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,30,0,9/6/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,23,1,16/06/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,46,0,23/06/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,61,0,30/06/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,72,0,7/7/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,73,0,14/07/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,96,0,21/07/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,82,0,28/07/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,124,0,4/8/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,105,0,11/8/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,131,1,18/08/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,115,0,25/08/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,152,0,1/9/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,127,2,8/9/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,141,1,15/09/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,91,0,22/09/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,100,0,29/09/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,96,0,6/10/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,145,0,13/10/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,99,0,20/10/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,116,0,27/10/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,75,0,3/11/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,76,1,10/11/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,116,0,17/11/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,50,0,24/11/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,62,0,1/12/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,32,0,8/12/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,33,0,15/12/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,35,0,22/12/2019,Region II-CAGAYAN VALLEY,2019
NUEVA VISCAYA,21,0,29/12/2019,Region II-CAGAYAN VALLEY,2019
OCCIDENTAL MINDORO,2,0,13/01/2019,REGION IVB-MIMAROPA,2019
OCCIDENTAL MINDORO,23,0,20/01/2019,REGION IVB-MIMAROPA,2019
OCCIDENTAL MINDORO,40,0,27/01/2019,REGION IVB-MIMAROPA,2019
OCCIDENTAL MINDORO,17,0,3/2/2019,REGION IVB-MIMAROPA,2019
OCCIDENTAL MINDORO,25,0,10/2/2019,REGION IVB-MIMAROPA,2019
OCCIDENTAL MINDORO,8,0,17/02/2019,REGION IVB-MIMAROPA,2019
OCCIDENTAL MINDORO,20,0,24/02/2019,REGION IVB-MIMAROPA,2019
OCCIDENTAL MINDORO,17,1,3/3/2019,REGION IVB-MIMAROPA,2019
OCCIDENTAL MINDORO,7,0,10/3/2019,REGION IVB-MIMAROPA,2019
OCCIDENTAL MINDORO,7,0,17/03/2019,REGION IVB-MIMAROPA,2019
OCCIDENTAL MINDORO,11,0,24/03/2019,REGION IVB-MIMAROPA,2019
OCCIDENTAL MINDORO,7,0,31/03/2019,REGION IVB-MIMAROPA,2019
OCCIDENTAL MINDORO,5,0,7/4/2019,REGION IVB-MIMAROPA,2019
OCCIDENTAL MINDORO,21,1,14/04/2019,REGION IVB-MIMAROPA,2019
OCCIDENTAL MINDORO,7,0,21/04/2019,REGION IVB-MIMAROPA,2019
OCCIDENTAL MINDORO,6,0,28/04/2019,REGION IVB-MIMAROPA,2019
OCCIDENTAL MINDORO,3,0,5/5/2019,REGION IVB-MIMAROPA,2019
OCCIDENTAL MINDORO,5,0,12/5/2019,REGION IVB-MIMAROPA,2019
OCCIDENTAL MINDORO,6,0,19/05/2019,REGION IVB-MIMAROPA,2019
OCCIDENTAL MINDORO,4,0,26/05/2019,REGION IVB-MIMAROPA,2019
OCCIDENTAL MINDORO,4,0,2/6/2019,REGION IVB-MIMAROPA,2019
OCCIDENTAL MINDORO,7,0,9/6/2019,REGION IVB-MIMAROPA,2019
OCCIDENTAL MINDORO,9,0,16/06/2019,REGION IVB-MIMAROPA,2019
OCCIDENTAL MINDORO,13,0,23/06/2019,REGION IVB-MIMAROPA,2019
OCCIDENTAL MINDORO,27,0,30/06/2019,REGION IVB-MIMAROPA,2019
OCCIDENTAL MINDORO,24,0,7/7/2019,REGION IVB-MIMAROPA,2019
OCCIDENTAL MINDORO,95,0,14/07/2019,REGION IVB-MIMAROPA,2019
OCCIDENTAL MINDORO,50,0,21/07/2019,REGION IVB-MIMAROPA,2019
OCCIDENTAL MINDORO,60,0,28/07/2019,REGION IVB-MIMAROPA,2019
OCCIDENTAL MINDORO,68,0,4/8/2019,REGION IVB-MIMAROPA,2019
OCCIDENTAL MINDORO,61,0,11/8/2019,REGION IVB-MIMAROPA,2019
OCCIDENTAL MINDORO,56,0,18/08/2019,REGION IVB-MIMAROPA,2019
OCCIDENTAL MINDORO,79,0,25/08/2019,REGION IVB-MIMAROPA,2019
OCCIDENTAL MINDORO,77,0,1/9/2019,REGION IVB-MIMAROPA,2019
OCCIDENTAL MINDORO,48,0,8/9/2019,REGION IVB-MIMAROPA,2019
OCCIDENTAL MINDORO,100,0,15/09/2019,REGION IVB-MIMAROPA,2019
OCCIDENTAL MINDORO,90,0,22/09/2019,REGION IVB-MIMAROPA,2019
OCCIDENTAL MINDORO,52,0,29/09/2019,REGION IVB-MIMAROPA,2019
OCCIDENTAL MINDORO,1,0,6/10/2019,REGION IVB-MIMAROPA,2019
OCCIDENTAL MINDORO,2,0,13/10/2019,REGION IVB-MIMAROPA,2019
OCCIDENTAL MINDORO,31,0,20/10/2019,REGION IVB-MIMAROPA,2019
OCCIDENTAL MINDORO,37,0,27/10/2019,REGION IVB-MIMAROPA,2019
OCCIDENTAL MINDORO,52,0,3/11/2019,REGION IVB-MIMAROPA,2019
OCCIDENTAL MINDORO,32,0,10/11/2019,REGION IVB-MIMAROPA,2019
OCCIDENTAL MINDORO,41,0,17/11/2019,REGION IVB-MIMAROPA,2019
OCCIDENTAL MINDORO,36,0,24/11/2019,REGION IVB-MIMAROPA,2019
OCCIDENTAL MINDORO,61,0,1/12/2019,REGION IVB-MIMAROPA,2019
OCCIDENTAL MINDORO,22,0,8/12/2019,REGION IVB-MIMAROPA,2019
OCCIDENTAL MINDORO,15,0,15/12/2019,REGION IVB-MIMAROPA,2019
OCCIDENTAL MINDORO,22,0,22/12/2019,REGION IVB-MIMAROPA,2019
OCCIDENTAL MINDORO,15,0,29/12/2019,REGION IVB-MIMAROPA,2019
OLONGAPO CITY,6,0,13/01/2019,REGION III-CENTRAL LUZON,2019
OLONGAPO CITY,5,0,20/01/2019,REGION III-CENTRAL LUZON,2019
OLONGAPO CITY,2,0,27/01/2019,REGION III-CENTRAL LUZON,2019
OLONGAPO CITY,7,0,3/2/2019,REGION III-CENTRAL LUZON,2019
OLONGAPO CITY,0,0,10/2/2019,REGION III-CENTRAL LUZON,2019
OLONGAPO CITY,5,0,17/02/2019,REGION III-CENTRAL LUZON,2019
OLONGAPO CITY,1,0,24/02/2019,REGION III-CENTRAL LUZON,2019
OLONGAPO CITY,1,0,3/3/2019,REGION III-CENTRAL LUZON,2019
OLONGAPO CITY,1,0,10/3/2019,REGION III-CENTRAL LUZON,2019
OLONGAPO CITY,5,0,17/03/2019,REGION III-CENTRAL LUZON,2019
OLONGAPO CITY,0,0,24/03/2019,REGION III-CENTRAL LUZON,2019
OLONGAPO CITY,0,0,31/03/2019,REGION III-CENTRAL LUZON,2019
OLONGAPO CITY,1,0,7/4/2019,REGION III-CENTRAL LUZON,2019
OLONGAPO CITY,1,0,14/04/2019,REGION III-CENTRAL LUZON,2019
OLONGAPO CITY,1,0,21/04/2019,REGION III-CENTRAL LUZON,2019
OLONGAPO CITY,0,0,28/04/2019,REGION III-CENTRAL LUZON,2019
OLONGAPO CITY,2,0,5/5/2019,REGION III-CENTRAL LUZON,2019
OLONGAPO CITY,0,0,12/5/2019,REGION III-CENTRAL LUZON,2019
OLONGAPO CITY,1,0,19/05/2019,REGION III-CENTRAL LUZON,2019
OLONGAPO CITY,0,0,26/05/2019,REGION III-CENTRAL LUZON,2019
OLONGAPO CITY,0,0,2/6/2019,REGION III-CENTRAL LUZON,2019
OLONGAPO CITY,0,0,9/6/2019,REGION III-CENTRAL LUZON,2019
OLONGAPO CITY,2,0,16/06/2019,REGION III-CENTRAL LUZON,2019
OLONGAPO CITY,0,0,23/06/2019,REGION III-CENTRAL LUZON,2019
OLONGAPO CITY,0,0,30/06/2019,REGION III-CENTRAL LUZON,2019
OLONGAPO CITY,3,0,7/7/2019,REGION III-CENTRAL LUZON,2019
OLONGAPO CITY,2,0,14/07/2019,REGION III-CENTRAL LUZON,2019
OLONGAPO CITY,9,0,21/07/2019,REGION III-CENTRAL LUZON,2019
OLONGAPO CITY,2,0,28/07/2019,REGION III-CENTRAL LUZON,2019
OLONGAPO CITY,6,0,4/8/2019,REGION III-CENTRAL LUZON,2019
OLONGAPO CITY,13,0,11/8/2019,REGION III-CENTRAL LUZON,2019
OLONGAPO CITY,11,0,18/08/2019,REGION III-CENTRAL LUZON,2019
OLONGAPO CITY,18,0,25/08/2019,REGION III-CENTRAL LUZON,2019
OLONGAPO CITY,27,1,1/9/2019,REGION III-CENTRAL LUZON,2019
OLONGAPO CITY,28,0,8/9/2019,REGION III-CENTRAL LUZON,2019
OLONGAPO CITY,31,0,15/09/2019,REGION III-CENTRAL LUZON,2019
OLONGAPO CITY,33,0,22/09/2019,REGION III-CENTRAL LUZON,2019
OLONGAPO CITY,29,1,29/09/2019,REGION III-CENTRAL LUZON,2019
OLONGAPO CITY,18,0,6/10/2019,REGION III-CENTRAL LUZON,2019
OLONGAPO CITY,22,0,13/10/2019,REGION III-CENTRAL LUZON,2019
OLONGAPO CITY,18,0,20/10/2019,REGION III-CENTRAL LUZON,2019
OLONGAPO CITY,9,0,27/10/2019,REGION III-CENTRAL LUZON,2019
OLONGAPO CITY,7,0,3/11/2019,REGION III-CENTRAL LUZON,2019
OLONGAPO CITY,5,0,10/11/2019,REGION III-CENTRAL LUZON,2019
OLONGAPO CITY,12,0,17/11/2019,REGION III-CENTRAL LUZON,2019
OLONGAPO CITY,3,0,24/11/2019,REGION III-CENTRAL LUZON,2019
OLONGAPO CITY,3,0,1/12/2019,REGION III-CENTRAL LUZON,2019
OLONGAPO CITY,7,0,8/12/2019,REGION III-CENTRAL LUZON,2019
OLONGAPO CITY,2,0,15/12/2019,REGION III-CENTRAL LUZON,2019
OLONGAPO CITY,2,0,22/12/2019,REGION III-CENTRAL LUZON,2019
OLONGAPO CITY,5,0,29/12/2019,REGION III-CENTRAL LUZON,2019
ORIENTAL MINDORO,19,0,13/01/2019,REGION IVB-MIMAROPA,2019
ORIENTAL MINDORO,98,2,20/01/2019,REGION IVB-MIMAROPA,2019
ORIENTAL MINDORO,87,0,27/01/2019,REGION IVB-MIMAROPA,2019
ORIENTAL MINDORO,75,1,3/2/2019,REGION IVB-MIMAROPA,2019
ORIENTAL MINDORO,66,1,10/2/2019,REGION IVB-MIMAROPA,2019
ORIENTAL MINDORO,61,0,17/02/2019,REGION IVB-MIMAROPA,2019
ORIENTAL MINDORO,71,0,24/02/2019,REGION IVB-MIMAROPA,2019
ORIENTAL MINDORO,68,0,3/3/2019,REGION IVB-MIMAROPA,2019
ORIENTAL MINDORO,65,0,10/3/2019,REGION IVB-MIMAROPA,2019
ORIENTAL MINDORO,38,0,17/03/2019,REGION IVB-MIMAROPA,2019
ORIENTAL MINDORO,41,0,24/03/2019,REGION IVB-MIMAROPA,2019
ORIENTAL MINDORO,46,0,31/03/2019,REGION IVB-MIMAROPA,2019
ORIENTAL MINDORO,34,0,7/4/2019,REGION IVB-MIMAROPA,2019
ORIENTAL MINDORO,42,0,14/04/2019,REGION IVB-MIMAROPA,2019
ORIENTAL MINDORO,23,0,21/04/2019,REGION IVB-MIMAROPA,2019
ORIENTAL MINDORO,20,1,28/04/2019,REGION IVB-MIMAROPA,2019
ORIENTAL MINDORO,22,0,5/5/2019,REGION IVB-MIMAROPA,2019
ORIENTAL MINDORO,19,0,12/5/2019,REGION IVB-MIMAROPA,2019
ORIENTAL MINDORO,21,0,19/05/2019,REGION IVB-MIMAROPA,2019
ORIENTAL MINDORO,29,0,26/05/2019,REGION IVB-MIMAROPA,2019
ORIENTAL MINDORO,22,0,2/6/2019,REGION IVB-MIMAROPA,2019
ORIENTAL MINDORO,21,0,9/6/2019,REGION IVB-MIMAROPA,2019
ORIENTAL MINDORO,40,0,16/06/2019,REGION IVB-MIMAROPA,2019
ORIENTAL MINDORO,49,0,23/06/2019,REGION IVB-MIMAROPA,2019
ORIENTAL MINDORO,78,0,30/06/2019,REGION IVB-MIMAROPA,2019
ORIENTAL MINDORO,90,0,7/7/2019,REGION IVB-MIMAROPA,2019
ORIENTAL MINDORO,152,0,14/07/2019,REGION IVB-MIMAROPA,2019
ORIENTAL MINDORO,184,0,21/07/2019,REGION IVB-MIMAROPA,2019
ORIENTAL MINDORO,107,0,28/07/2019,REGION IVB-MIMAROPA,2019
ORIENTAL MINDORO,133,1,4/8/2019,REGION IVB-MIMAROPA,2019
ORIENTAL MINDORO,187,0,11/8/2019,REGION IVB-MIMAROPA,2019
ORIENTAL MINDORO,115,1,18/08/2019,REGION IVB-MIMAROPA,2019
ORIENTAL MINDORO,83,0,25/08/2019,REGION IVB-MIMAROPA,2019
